,x,y
8710,569.0,359.0
8711,565.0,361.0
8712,558.0,362.0
8713,555.0,363.0
8714,552.0,364.0
8715,551.0,365.0
8716,550.0,365.0
8717,548.0,367.0
8718,546.0,368.0
8719,545.0,368.0
8720,543.0,369.0
8721,542.0,370.0
8722,538.0,372.0
8723,531.0,376.0
8724,526.0,378.0
8725,526.0,378.0
8726,526.0,378.0
8727,526.0,378.0
8728,526.0,378.0
8729,526.0,378.0
8730,524.0,379.0
8731,521.0,381.0
8732,515.0,383.0
8733,513.0,384.0
8734,513.0,384.0
8735,512.0,385.0
8736,510.0,386.0
8737,508.0,387.0
8738,505.0,388.0
8739,499.0,390.0
8740,494.0,391.0
8741,493.0,391.0
8742,492.0,391.0
8743,487.0,392.0
8744,479.0,394.0
8745,471.0,395.0
8746,466.0,396.0
8747,463.0,397.0
8748,458.0,399.0
8749,456.0,399.0
8750,454.0,400.0
8751,452.0,401.0
8752,451.0,401.0
8753,448.0,404.0
8754,445.0,406.0
8755,443.0,408.0
8756,440.0,410.0
8757,438.0,412.0
8758,436.0,414.0
8759,434.0,417.0
8760,432.0,420.0
8761,431.0,422.0
8762,429.0,424.0
8763,428.0,425.0
8764,426.0,427.0
8765,410.42105263157896,419.63157894736844
8766,394.8421052631579,412.2631578947368
8767,379.2631578947368,404.89473684210526
8768,363.6842105263158,397.5263157894737
8769,348.10526315789474,390.1578947368421
8770,332.5263157894737,382.7894736842105
8771,316.9473684210526,375.42105263157896
8772,301.36842105263156,368.0526315789474
8773,285.7894736842105,360.6842105263158
8774,270.2105263157895,353.3157894736842
8775,254.6315789473684,345.9473684210526
8776,239.05263157894737,338.57894736842104
8777,223.4736842105263,331.2105263157895
8778,207.89473684210526,323.8421052631579
8779,192.3157894736842,316.4736842105263
8780,176.73684210526315,309.10526315789474
8781,161.15789473684208,301.7368421052632
8782,145.57894736842104,294.36842105263156
8783,130.0,287.0
8784,121.66666666666667,281.5833333333333
8785,113.33333333333333,276.1666666666667
8786,105.0,270.75
8787,96.66666666666666,265.3333333333333
8788,88.33333333333333,259.9166666666667
8789,80.0,254.5
8790,71.66666666666666,249.08333333333331
8791,63.33333333333333,243.66666666666666
8792,55.0,238.25
8793,46.66666666666666,232.83333333333331
8794,38.33333333333333,227.41666666666666
8795,30.0,222.0
8796,37.631578947368425,218.0
8797,45.26315789473684,214.0
8798,52.89473684210526,210.0
8799,60.526315789473685,206.0
8800,68.15789473684211,202.0
8801,75.78947368421052,198.0
8802,83.42105263157895,194.0
8803,91.05263157894737,190.0
8804,98.6842105263158,186.0
8805,106.31578947368422,182.0
8806,113.94736842105263,178.0
8807,121.57894736842105,174.0
8808,129.21052631578948,170.0
8809,136.8421052631579,166.0
8810,144.4736842105263,162.0
8811,152.10526315789474,158.0
8812,159.73684210526315,154.0
8813,167.3684210526316,150.0
8814,175.0,146.0
8815,181.57142857142858,140.42857142857142
8816,188.14285714285714,134.85714285714286
8817,194.71428571428572,129.28571428571428
8818,201.28571428571428,123.71428571428572
8819,207.85714285714286,118.14285714285714
8820,214.42857142857144,112.57142857142857
8821,221.0,107.0
8822,224.04347826086956,102.73913043478261
8823,227.08695652173913,98.47826086956522
8824,230.1304347826087,94.21739130434783
8825,233.17391304347825,89.95652173913044
8826,236.2173913043478,85.69565217391305
8827,239.26086956521738,81.43478260869566
8828,242.30434782608697,77.17391304347825
8829,245.34782608695653,72.91304347826087
8830,248.3913043478261,68.65217391304347
8831,251.43478260869566,64.3913043478261
8832,254.47826086956522,60.130434782608695
8833,257.52173913043475,55.8695652173913
8834,260.5652173913044,51.60869565217391
8835,263.60869565217394,47.347826086956516
8836,266.6521739130435,43.086956521739125
8837,269.69565217391306,38.826086956521735
8838,272.7391304347826,34.565217391304344
8839,275.7826086956522,30.304347826086953
8840,278.82608695652175,26.043478260869563
8841,281.8695652173913,21.782608695652172
8842,284.9130434782609,17.52173913043478
8843,287.95652173913044,13.26086956521739
8844,291.0,9.0
8845,292.4375,11.0625
8846,293.875,13.125
8847,295.3125,15.1875
8848,296.75,17.25
8849,298.1875,19.3125
8850,299.625,21.375
8851,301.0625,23.4375
8852,302.5,25.5
8853,303.9375,27.5625
8854,305.375,29.625
8855,306.8125,31.6875
8856,308.25,33.75
8857,309.6875,35.8125
8858,311.125,37.875
8859,312.5625,39.9375
8860,314.0,42.0
8861,317.0,46.0
8862,324.0,54.0
8863,331.0,60.0
8864,332.0,60.0
8865,333.0,62.0
8866,333.0,62.0
8867,333.0,62.0
8868,333.0,63.0
8869,334.0,63.0
8870,335.0,66.0
8871,338.0,69.0
8872,341.0,72.0
8873,343.0,76.0
8874,349.0,87.0
8875,356.0,100.0
8876,358.0,108.0
8877,358.0,108.0
8878,358.0,108.0
8879,358.0,108.0
8880,356.0,107.0
8881,356.0,106.0
8882,356.0,106.0
8883,356.0,106.0
8884,356.0,106.0
8885,357.0,106.0
8886,359.0,107.0
8887,363.0,109.0
8888,364.0,110.0
8889,365.0,110.0
8890,369.0,112.0
8891,372.0,114.0
8892,374.0,117.0
8893,375.0,118.0
8894,375.0,118.0
8895,375.0,118.0
8896,375.0,118.0
8897,375.0,118.0
8898,376.0,119.0
8899,378.0,123.0
8900,380.0,129.0
8901,382.0,133.0
8902,385.0,136.0
8903,386.0,137.0
8904,388.0,138.0
8905,390.0,138.0
8906,390.0,139.0
8907,392.0,139.0
8908,393.0,139.0
8909,400.0,140.0
8910,411.0,146.0
8911,421.0,152.0
8912,422.0,154.0
8913,424.0,155.0
8914,424.25,160.5
8915,424.5,166.0
8916,424.75,171.5
8917,425.0,177.0
8918,425.25,182.5
8919,425.5,188.0
8920,425.75,193.5
8921,426.0,199.0
8922,417.2857142857143,197.85714285714286
8923,408.57142857142856,196.71428571428572
8924,399.8571428571429,195.57142857142858
8925,391.14285714285717,194.42857142857142
8926,382.42857142857144,193.28571428571428
8927,373.7142857142857,192.14285714285714
8928,365.0,191.0
8929,356.6666666666667,190.11111111111111
8930,348.3333333333333,189.22222222222223
8931,340.0,188.33333333333334
8932,331.6666666666667,187.44444444444446
8933,323.3333333333333,186.55555555555554
8934,315.0,185.66666666666666
8935,306.6666666666667,184.77777777777777
8936,298.3333333333333,183.88888888888889
8937,290.0,183.0
8938,281.9166666666667,185.0
8939,273.8333333333333,187.0
8940,265.75,189.0
8941,257.6666666666667,191.0
8942,249.58333333333331,193.0
8943,241.5,195.0
8944,233.41666666666666,197.0
8945,225.33333333333331,199.0
8946,217.25,201.0
8947,209.16666666666666,203.0
8948,201.08333333333331,205.0
8949,193.0,207.0
8950,186.2,208.55
8951,179.4,210.1
8952,172.6,211.65
8953,165.8,213.2
8954,159.0,214.75
8955,152.2,216.3
8956,145.4,217.85
8957,138.6,219.4
8958,131.8,220.95
8959,125.0,222.5
8960,118.2,224.05
8961,111.4,225.6
8962,104.60000000000001,227.15
8963,97.8,228.7
8964,91.0,230.25
8965,84.2,231.8
8966,77.4,233.35
8967,70.60000000000001,234.9
8968,63.80000000000001,236.45
8969,57.0,238.0
8970,53.3,227.1
8971,49.6,216.2
8972,45.9,205.3
8973,42.2,194.4
8974,38.5,183.5
8975,34.8,172.6
8976,31.099999999999998,161.7
8977,27.4,150.8
8978,23.699999999999996,139.89999999999998
8979,20.0,129.0
8980,20.384615384615383,121.6923076923077
8981,20.76923076923077,114.38461538461539
8982,21.153846153846153,107.07692307692308
8983,21.53846153846154,99.76923076923077
8984,21.923076923076923,92.46153846153845
8985,22.307692307692307,85.15384615384616
8986,22.692307692307693,77.84615384615384
8987,23.076923076923077,70.53846153846155
8988,23.46153846153846,63.230769230769226
8989,23.846153846153847,55.92307692307692
8990,24.23076923076923,48.61538461538461
8991,24.615384615384617,41.30769230769231
8992,25.0,34.0
8993,28.6875,35.1875
8994,32.375,36.375
8995,36.0625,37.5625
8996,39.75,38.75
8997,43.4375,39.9375
8998,47.125,41.125
8999,50.8125,42.3125
9000,54.5,43.5
9001,58.1875,44.6875
9002,61.875,45.875
9003,65.5625,47.0625
9004,69.25,48.25
9005,72.9375,49.4375
9006,76.625,50.625
9007,80.3125,51.8125
9008,84.0,53.0
9009,87.875,56.5625
9010,91.75,60.125
9011,95.625,63.6875
9012,99.5,67.25
9013,103.375,70.8125
9014,107.25,74.375
9015,111.125,77.9375
9016,115.0,81.5
9017,118.875,85.0625
9018,122.75,88.625
9019,126.625,92.1875
9020,130.5,95.75
9021,134.375,99.3125
9022,138.25,102.875
9023,142.125,106.4375
9024,146.0,110.0
9025,150.0,113.41666666666667
9026,154.0,116.83333333333333
9027,158.0,120.25
9028,162.0,123.66666666666667
9029,166.0,127.08333333333333
9030,170.0,130.5
9031,174.0,133.91666666666666
9032,178.0,137.33333333333334
9033,182.0,140.75
9034,186.0,144.16666666666666
9035,190.0,147.58333333333331
9036,194.0,151.0
9037,195.07692307692307,154.6153846153846
9038,196.15384615384616,158.23076923076923
9039,197.23076923076923,161.84615384615384
9040,198.30769230769232,165.46153846153845
9041,199.3846153846154,169.07692307692307
9042,200.46153846153845,172.69230769230768
9043,201.53846153846155,176.30769230769232
9044,202.6153846153846,179.92307692307693
9045,203.69230769230768,183.53846153846155
9046,204.76923076923077,187.15384615384616
9047,205.84615384615384,190.76923076923077
9048,206.92307692307693,194.3846153846154
9049,208.0,198.0
9050,208.44444444444446,201.94444444444446
9051,208.88888888888889,205.88888888888889
9052,209.33333333333334,209.83333333333334
9053,209.77777777777777,213.77777777777777
9054,210.22222222222223,217.72222222222223
9055,210.66666666666666,221.66666666666666
9056,211.11111111111111,225.61111111111111
9057,211.55555555555554,229.55555555555554
9058,212.0,233.5
9059,212.44444444444446,237.44444444444446
9060,212.88888888888889,241.38888888888889
9061,213.33333333333334,245.33333333333334
9062,213.77777777777777,249.27777777777777
9063,214.22222222222223,253.22222222222223
9064,214.66666666666666,257.1666666666667
9065,215.11111111111111,261.1111111111111
9066,215.55555555555554,265.05555555555554
9067,216.0,269.0
9068,216.35294117647058,272.52941176470586
9069,216.7058823529412,276.05882352941177
9070,217.05882352941177,279.5882352941176
9071,217.41176470588235,283.11764705882354
9072,217.76470588235293,286.6470588235294
9073,218.11764705882354,290.1764705882353
9074,218.47058823529412,293.70588235294116
9075,218.8235294117647,297.2352941176471
9076,219.1764705882353,300.7647058823529
9077,219.52941176470588,304.29411764705884
9078,219.88235294117646,307.8235294117647
9079,220.23529411764707,311.3529411764706
9080,220.58823529411765,314.88235294117646
9081,220.94117647058823,318.4117647058823
9082,221.2941176470588,321.94117647058823
9083,221.64705882352942,325.47058823529414
9084,222.0,329.0
9085,222.32,332.08
9086,222.64,335.16
9087,222.96,338.24
9088,223.28,341.32
9089,223.6,344.4
9090,223.92,347.48
9091,224.24,350.56
9092,224.56,353.64
9093,224.88,356.72
9094,225.2,359.8
9095,225.52,362.88
9096,225.84,365.96
9097,226.16,369.04
9098,226.48,372.12
9099,226.8,375.2
9100,227.12,378.28
9101,227.44,381.36
9102,227.76,384.44
9103,228.08,387.52
9104,228.4,390.6
9105,228.72,393.68
9106,229.04,396.76
9107,229.36,399.84000000000003
9108,229.68,402.92
9109,230.0,406.0
9110,230.0,411.0
9111,230.0,414.0
9112,230.0,416.0
9113,229.0,420.0
9114,225.0,427.0
9115,222.0,437.0
9116,222.0,439.0
9117,222.0,441.0
9118,223.0,447.0
9119,223.0,453.0
9120,224.0,461.0
9121,224.0,468.0
9122,225.0,470.0
9123,225.0,470.0
9124,226.0,472.0
9125,227.0,475.0
9126,229.0,479.0
9127,260.54545454545456,495.27272727272725
9128,292.0909090909091,511.54545454545456
9129,323.6363636363636,527.8181818181819
9130,355.1818181818182,544.0909090909091
9131,386.72727272727275,560.3636363636364
9132,418.27272727272725,576.6363636363636
9133,449.8181818181818,592.9090909090909
9134,481.3636363636364,609.1818181818182
9135,512.909090909091,625.4545454545455
9136,544.4545454545455,641.7272727272727
9137,576.0,658.0
9138,608.0,671.6666666666666
9139,640.0,685.3333333333334
9140,672.0,699.0
9141,699.9090909090909,688.1818181818181
9142,727.8181818181819,677.3636363636364
9143,755.7272727272727,666.5454545454545
9144,783.6363636363636,655.7272727272727
9145,811.5454545454545,644.9090909090909
9146,839.4545454545455,634.0909090909091
9147,867.3636363636364,623.2727272727273
9148,895.2727272727273,612.4545454545455
9149,923.1818181818182,601.6363636363636
9150,951.0909090909091,590.8181818181818
9151,979.0,580.0
9152,1004.2,569.8
9153,1029.4,559.6
9154,1054.6,549.4
9155,1079.8,539.2
9156,1105.0,529.0
9157,1131.0,520.5
9158,1157.0,512.0
9159,1183.0,503.5
9160,1209.0,495.0
9161,1235.5,487.0
9162,1262.0,479.0
9163,1257.5,466.0
9164,1253.0,453.0
9165,1241.6,468.0
9166,1230.2,483.0
9167,1218.8,498.0
9168,1207.4,513.0
9169,1196.0,528.0
9170,1186.0,548.0
9171,1181.0,554.0
9172,1163.0,563.0
9173,1149.0,573.0
9174,1140.0,585.0
9175,1135.0,598.0
9176,1132.0,610.0
9177,1119.0,632.0
9178,1112.0,643.0
9179,1107.0,654.0
9180,1102.0,662.0
9181,1097.0,670.0
9182,1091.0,677.0
9183,1089.0,681.0
9184,1085.0,688.0
9185,1083.0,691.0
9186,1081.0,694.0
9187,1080.0,695.0
9188,1080.0,695.0
9189,1087.0,685.0
9190,1090.0,682.0
9191,1092.0,680.0
9192,1092.0,680.0
9193,1092.0,680.0
9194,1092.0,680.0
9195,1096.0,677.0
9196,1097.0,677.0
9197,1100.0,677.0
9198,1101.0,677.0
9199,1106.0,676.0
9200,1108.0,675.0
9201,1110.0,673.0
9202,1110.0,673.0
9203,1110.0,673.0
9204,1111.0,673.0
9205,1115.0,670.0
9206,1120.0,667.0
9207,1123.0,665.0
9208,1123.0,665.0
9209,1124.0,664.0
9210,1126.0,661.0
9211,1128.0,659.0
9212,1129.0,658.0
9213,1129.0,657.0
9214,1132.0,655.0
9215,1135.0,653.0
9216,1137.0,650.0
9217,1140.0,645.0
9218,1141.0,643.0
9219,1142.0,640.0
9220,1145.0,635.0
9221,1147.0,632.0
9222,1148.0,631.0
9223,1149.0,630.0
9224,1150.0,629.0
9225,1152.0,627.0
9226,1153.0,626.0
9227,1153.0,626.0
9228,1153.0,625.0
9229,1154.0,624.0
9230,1156.0,622.0
9231,1159.0,619.0
9232,1163.0,614.0
9233,1165.0,611.0
9234,1167.0,609.0
9235,1167.0,607.0
9236,1168.0,604.0
9237,1169.0,600.0
9238,1169.0,597.0
9239,1169.0,596.0
9240,1170.0,595.0
9241,1172.0,589.0
9242,1177.0,583.0
9243,1179.0,580.0
9244,1179.0,579.0
9245,1179.0,579.0
9246,1181.0,577.0
9247,1183.0,572.0
9248,1185.0,568.0
9249,1186.0,567.0
9250,1187.0,565.0
9251,1187.0,563.0
9252,1187.0,562.0
9253,1189.0,560.0
9254,1191.0,554.0
9255,1193.0,551.0
9256,1194.0,549.0
9257,1195.0,547.0
9258,1195.0,545.0
9259,1195.0,544.0
9260,1196.0,541.0
9261,1197.0,535.0
9262,1198.0,532.0
9263,1198.0,531.0
9264,1198.0,528.0
9265,1199.0,527.0
9266,1199.0,526.0
9267,1199.0,525.0
9268,1200.0,522.0
9269,1200.0,520.0
9270,1200.0,518.0
9271,1200.0,516.0
9272,1201.0,515.0
9273,1202.0,513.0
9274,1204.0,509.0
9275,1205.0,507.0
9276,1206.0,506.0
9277,1207.0,504.0
9278,1208.0,501.0
9279,1208.0,499.0
9280,1209.0,496.0
9281,1209.0,496.0
9282,1209.0,496.0
9283,1208.0,496.0
9284,1202.0,503.0
9285,1197.0,508.0
9286,1195.0,511.0
9287,1193.0,513.0
9288,1191.0,515.0
9289,1190.0,516.0
9290,1189.0,517.0
9291,1189.0,517.0
9292,1188.0,518.0
9293,1186.0,518.0
9294,1185.0,519.0
9295,1182.0,519.0
9296,1179.0,519.0
9297,1179.0,519.0
9298,1175.0,519.0
9299,1173.0,519.0
9300,1172.0,519.0
9301,1169.0,519.0
9302,1166.0,520.0
9303,1166.0,520.0
9304,1166.0,520.0
9305,1163.0,521.0
9306,1163.0,521.0
9307,1161.0,521.0
9308,1158.0,522.0
9309,1156.0,522.0
9310,1154.0,523.0
9311,1153.0,523.0
9312,1150.0,523.0
9313,1147.0,524.0
9314,1146.0,524.0
9315,1143.0,524.0
9316,1142.0,524.0
9317,1140.0,524.0
9318,1135.0,525.0
9319,1133.0,525.0
9320,1131.0,526.0
9321,1130.0,526.0
9322,1129.0,527.0
9323,1127.0,528.0
9324,1125.0,529.0
9325,1122.0,530.0
9326,1118.0,531.0
9327,1117.0,531.0
9328,1116.0,532.0
9329,1114.0,533.0
9330,1114.0,533.0
9331,1113.0,533.0
9332,1112.0,534.0
9333,1111.0,534.0
9334,1108.0,535.0
9335,1107.0,536.0
9336,1106.0,536.0
9337,1104.0,537.0
9338,1103.0,537.0
9339,1102.0,538.0
9340,1099.0,539.0
9341,1098.0,539.0
9342,1095.0,540.0
9343,1093.0,540.0
9344,1092.0,541.0
9345,1088.0,542.0
9346,1082.0,545.0
9347,1081.0,545.0
9348,1081.0,545.0
9349,1080.0,545.0
9350,1080.0,546.0
9351,1080.0,546.0
9352,1079.0,546.0
9353,1078.0,547.0
9354,1078.0,547.0
9355,1078.0,547.0
9356,1078.0,547.0
9357,1077.0,548.0
9358,1076.0,549.0
9359,1075.0,551.0
9360,1073.0,553.0
9361,1072.0,554.0
9362,1071.0,554.0
9363,1070.0,555.0
9364,1070.0,555.0
9365,1069.0,556.0
9366,1068.0,556.0
9367,1067.0,557.0
9368,1067.0,558.0
9369,1067.0,558.0
9370,1067.0,558.0
9371,1067.0,558.0
9372,1067.0,558.0
9373,1067.0,558.0
9374,1067.0,558.0
9375,1067.0,558.0
9376,1067.0,558.0
9377,1067.0,558.0
9378,1066.0,558.0
9379,1064.0,559.0
9380,1063.0,560.0
9381,1061.0,561.0
9382,1060.0,562.0
9383,1060.0,562.0
9384,1059.0,562.0
9385,1059.0,562.0
9386,1058.0,563.0
9387,1059.0,564.0
9388,1059.0,567.0
9389,1059.0,569.0
9390,1058.0,569.0
9391,1057.0,570.0
9392,1055.0,570.0
9393,1047.0,572.0
9394,1043.0,572.0
9395,1043.0,572.0
9396,1043.0,572.0
9397,1043.0,572.0
9398,1042.0,572.0
9399,1042.0,572.0
9400,1040.0,572.0
9401,1038.0,572.0
9402,1036.0,573.0
9403,1035.0,573.0
9404,1032.0,573.0
9405,1030.0,574.0
9406,1026.0,575.0
9407,1025.0,575.0
9408,1021.0,575.0
9409,1019.0,576.0
9410,1019.0,576.0
9411,1018.0,576.0
9412,1015.0,577.0
9413,1012.0,578.0
9414,1010.0,579.0
9415,1009.0,579.0
9416,1008.0,579.0
9417,1008.0,579.0
9418,1008.0,579.0
9419,1008.0,579.0
9420,1008.0,579.0
9421,1007.0,579.0
9422,1005.0,580.0
9423,1003.0,581.0
9424,1001.0,581.0
9425,1001.0,581.0
9426,998.0,582.0
9427,996.0,583.0
9428,994.0,584.0
9429,993.0,585.0
9430,992.0,585.0
9431,992.0,585.0
9432,992.0,585.0
9433,992.0,586.0
9434,992.0,586.0
9435,991.0,587.0
9436,991.0,588.0
9437,990.0,589.0
9438,990.0,589.0
9439,989.0,590.0
9440,989.0,590.0
9441,988.0,591.0
9442,987.0,592.0
9443,987.0,592.0
9444,987.0,592.0
9445,987.0,592.0
9446,986.0,592.0
9447,986.0,592.0
9448,986.0,592.0
9449,986.0,592.0
9450,986.0,592.0
9451,986.0,592.0
9452,987.0,592.0
9453,987.0,592.0
9454,987.0,592.0
9455,987.0,592.0
9456,987.0,592.0
9457,989.0,592.0
9458,990.0,592.0
9459,990.0,592.0
9460,991.0,591.0
9461,991.0,590.0
9462,992.0,590.0
9463,992.0,590.0
9464,992.0,589.0
9465,992.0,588.0
9466,992.0,588.0
9467,992.0,588.0
9468,992.0,587.0
9469,992.0,587.0
9470,992.0,587.0
9471,992.0,587.0
9472,992.0,587.0
9473,992.0,587.0
9474,992.0,588.0
9475,992.0,588.0
9476,992.0,592.0
9477,992.0,595.0
9478,991.0,599.0
9479,991.0,599.0
9480,991.0,604.0
9481,991.0,606.0
9482,992.0,608.0
9483,992.0,608.0
9484,992.0,609.0
9485,992.0,609.0
9486,992.0,609.0
9487,992.0,609.0
9488,992.0,609.0
9489,992.0,609.0
9490,992.0,609.0
9491,992.0,609.0
9492,992.0,609.0
9493,992.0,609.0
9494,992.0,609.0
9495,992.0,609.0
9496,992.0,609.0
9497,992.0,609.0
9498,992.0,609.0
9499,992.0,609.0
9500,992.0,609.0
9501,992.0,609.0
9502,992.0,609.0
9503,992.0,609.0
9504,992.0,609.0
9505,992.0,609.0
9506,992.0,609.0
9507,992.0,607.0
9508,991.0,604.0
9509,990.0,600.0
9510,989.0,596.0
9511,989.0,594.0
9512,989.0,593.0
9513,989.0,593.0
9514,988.0,590.0
9515,988.0,589.0
9516,988.0,588.0
9517,988.0,587.0
9518,988.0,587.0
9519,988.0,586.0
9520,988.0,584.0
9521,988.0,581.0
9522,987.0,578.0
9523,987.0,578.0
9524,987.0,575.0
9525,987.0,575.0
9526,987.0,575.0
9527,987.0,575.0
9528,987.0,575.0
9529,987.0,575.0
9530,987.0,575.0
9531,987.0,575.0
9532,987.0,575.0
9533,987.0,575.0
9534,987.0,575.0
9535,987.0,575.0
9536,987.0,575.0
9537,987.0,575.0
9538,987.0,575.0
9539,987.0,575.0
9540,987.0,575.0
9541,987.0,575.0
9542,987.0,575.0
9543,987.0,575.0
9544,987.0,575.0
9545,987.0,575.0
9546,987.0,575.0
9547,987.0,575.0
9548,987.0,575.0
9549,988.0,572.0
9550,988.0,572.0
9551,988.0,567.0
9552,989.0,564.0
9553,989.0,562.0
9554,989.0,562.0
9555,989.0,560.0
9556,989.0,560.0
9557,989.0,560.0
9558,989.0,560.0
9559,989.0,560.0
9560,989.0,560.0
9561,989.0,560.0
9562,989.0,560.0
9563,989.0,560.0
9564,989.0,560.0
9565,989.0,560.0
9566,989.0,560.0
9567,989.0,560.0
9568,989.0,560.0
9569,989.0,559.0
9570,989.0,559.0
9571,989.0,558.0
9572,989.0,558.0
9573,989.0,557.0
9574,990.0,554.0
9575,990.0,554.0
9576,990.0,551.0
9577,990.0,550.0
9578,990.0,549.0
9579,990.0,549.0
9580,990.0,549.0
9581,990.0,549.0
9582,990.0,549.0
9583,990.0,549.0
9584,990.0,549.0
9585,990.0,549.0
9586,990.0,549.0
9587,990.0,549.0
9588,990.0,549.0
9589,990.0,551.0
9590,990.0,552.0
9591,990.0,552.0
9592,990.0,552.0
9593,990.0,552.0
9594,990.0,552.0
9595,990.0,552.0
9596,990.0,552.0
9597,990.0,552.0
9598,990.0,552.0
9599,990.0,552.0
9600,990.0,552.0
9601,990.0,552.0
9602,991.0,552.0
9603,991.0,553.0
9604,991.0,553.0
9605,991.0,553.0
9606,991.0,554.0
9607,991.0,554.0
9608,991.0,556.0
9609,991.0,556.0
9610,990.0,559.0
9611,990.0,560.0
9612,990.0,560.0
9613,990.0,560.0
9614,990.0,560.0
9615,990.258064516129,556.3548387096774
9616,990.516129032258,552.7096774193549
9617,990.7741935483871,549.0645161290323
9618,991.0322580645161,545.4193548387096
9619,991.2903225806451,541.7741935483871
9620,991.5483870967741,538.1290322580645
9621,991.8064516129032,534.483870967742
9622,992.0645161290323,530.8387096774194
9623,992.3225806451613,527.1935483870968
9624,992.5806451612904,523.5483870967741
9625,992.8387096774194,519.9032258064516
9626,993.0967741935484,516.258064516129
9627,993.3548387096774,512.6129032258065
9628,993.6129032258065,508.9677419354839
9629,993.8709677419355,505.3225806451613
9630,994.1290322580645,501.6774193548387
9631,994.3870967741935,498.0322580645161
9632,994.6451612903226,494.38709677419354
9633,994.9032258064516,490.741935483871
9634,995.1612903225806,487.0967741935484
9635,995.4193548387096,483.4516129032258
9636,995.6774193548387,479.80645161290323
9637,995.9354838709677,476.16129032258067
9638,996.1935483870968,472.51612903225805
9639,996.4516129032259,468.8709677419355
9640,996.7096774193549,465.2258064516129
9641,996.9677419354839,461.5806451612903
9642,997.2258064516129,457.93548387096774
9643,997.483870967742,454.2903225806452
9644,997.741935483871,450.64516129032256
9645,998.0,447.0
9646,998.0,447.0
9647,998.0,447.0
9648,998.0,447.0
9649,998.0,446.0
9650,998.0,446.0
9651,998.0,444.0
9652,997.0,443.0
9653,997.0,441.0
9654,997.0,440.0
9655,997.0,439.0
9656,996.0,439.0
9657,996.0,439.0
9658,996.0,437.0
9659,995.0,433.0
9660,995.0,429.0
9661,994.0,424.0
9662,994.0,420.0
9663,994.0,416.0
9664,994.0,414.0
9665,994.0,413.0
9666,994.0,411.0
9667,995.0,409.0
9668,996.0,405.0
9669,998.0,401.0
9670,998.0,396.0
9671,998.0,392.0
9672,998.0,389.0
9673,998.0,385.0
9674,998.0,380.0
9675,997.0,375.0
9676,997.0,371.0
9677,996.0,368.0
9678,996.0,366.0
9679,996.0,363.0
9680,996.0,359.0
9681,996.0,353.0
9682,995.0,349.0
9683,995.0,344.0
9684,995.0,339.0
9685,995.0,334.0
9686,995.0,327.0
9687,995.0,320.0
9688,995.0,313.0
9689,994.0,309.0
9690,994.0,305.0
9691,994.0,302.0
9692,995.0,298.0
9693,996.0,295.0
9694,996.0,293.0
9695,996.0,290.0
9696,996.0,286.0
9697,997.0,281.0
9698,997.0,278.0
9699,997.0,270.0
9700,997.0,265.0
9701,996.0,259.0
9702,996.0,253.0
9703,996.0,249.0
9704,996.0,245.0
9705,996.0,241.0
9706,996.0,238.0
9707,996.0,235.0
9708,996.0,232.0
9709,996.0,227.0
9710,996.0,221.0
9711,996.0,216.0
9712,996.0,212.0
9713,997.0,208.0
9714,998.0,204.0
9715,998.0,201.0
9716,999.0,200.0
9717,1000.0,196.0
9718,1001.0,189.0
9719,1002.0,186.0
9720,1004.0,181.0
9721,1004.0,179.0
9722,1005.0,175.0
9723,1006.0,172.0
9724,1007.0,169.0
9725,1009.0,164.0
9726,1010.0,161.0
9727,1010.0,158.0
9728,1011.0,157.0
9729,1011.0,155.0
9730,1012.0,153.0
9731,1012.0,151.0
9732,1014.0,148.0
9733,1014.0,146.0
9734,1015.0,144.0
9735,1016.0,142.0
9736,1016.0,140.0
9737,1017.0,139.0
9738,1018.0,136.0
9739,1018.0,134.0
9740,1019.0,132.0
9741,1020.0,130.0
9742,1020.0,128.0
9743,1021.0,127.0
9744,1022.0,125.0
9745,1022.0,123.0
9746,1023.0,121.0
9747,1023.0,118.0
9748,1024.0,115.0
9749,1025.0,110.0
9750,1026.0,105.0
9751,1028.0,99.0
9752,1029.0,95.0
9753,1030.0,86.0
9754,1031.0,83.0
9755,1032.0,78.0
9756,1032.0,74.0
9757,1033.0,72.0
9758,1034.0,67.0
9759,1034.0,64.0
9760,1034.0,61.0
9761,1035.0,57.0
9762,1035.0,53.0
9763,1036.0,49.0
9764,1036.0,46.0
9765,1036.0,42.0
9766,1037.0,40.0
9767,1037.0,35.0
9768,1037.0,32.0
9769,1038.0,30.0
9770,1038.0,30.0
9771,1038.0,30.0
9772,1038.0,29.0
9773,1038.0,29.0
9774,1038.0,28.0
9775,1038.0,28.0
9776,1038.0,26.0
9777,1038.0,24.0
9778,1038.0,22.0
9779,1037.0,19.0
9780,1037.0,17.0
9781,1037.0,15.0
9782,1037.0,13.0
9783,1037.0,11.0
9784,1037.0,10.0
9785,1037.0,9.0
9786,1037.0,8.0
9787,1037.0,8.0
9788,1037.0,8.0
9789,1037.0,8.0
9790,1037.0,8.0
9791,1037.0,8.0
9792,1037.0,8.0
9793,1037.0,8.0
9794,1037.0,8.0
9795,1037.0,8.0
9796,1037.0,8.0
9797,1037.0,8.0
9798,1037.0,8.0
9799,1037.0,8.0
9800,1037.0,8.0
9801,1038.0,10.0
9802,1039.0,14.0
9803,1041.0,23.0
9804,1042.0,28.0
