,x,y
4412,305,412
4413,302,410
4414,301,408
4415,300,407
4416,299,406
4417,299,406
4418,299,406
4419,299,406
4420,299,406
4421,299,406
4422,299,406
4423,299,406
4424,299,407
4425,297,410
4426,296,411
4427,294,415
4428,292,419
4429,290,423
4430,290,427
4431,290,431
4432,290,432
4433,292,436
4434,292,438
4435,293,441
4436,293,441
4437,293,442
4438,293,442
4439,293,442
4440,293,442
4441,293,442
4442,293,442
4443,293,442
4444,293,442
4445,293,442
4446,293,442
4447,293,442
4448,293,442
4449,293,442
4450,293,442
4451,293,442
4452,293,442
4453,293,445
4454,292,449
4455,292,452
4456,292,452
4457,292,452
4458,292,452
4459,292,452
4460,292,452
4461,292,452
4462,292,452
4463,292,452
4464,292,452
4465,292,452
4466,292,452
4467,292,452
4468,294,339
4469,290,340
4470,294,359
4471,304,382
4472,304,383
4473,304,386
4474,303,387
4475,301,388
4476,301,388
4477,295,396
4478,289,398
4479,284,403
4480,281,392
4481,283,391
4482,283,391
4483,283,391
4484,284,380
4485,287,372
4486,285,366
4487,286,361
4488,286,361
4489,277,356
4490,282,350
4491,282,350
4492,280,347
4493,279,342
4494,285,339
4495,287,330
4496,295,328
4497,301,325
4498,330,321
4499,356,320
4500,402,320
4501,455,324
4502,501,323
4503,533,325
4504,583,330
4505,624,325
4506,655,322
4507,679,320
4508,689,319
4509,689,319
4510,689,319
4511,689,319
4512,689,319
4513,688,319
4514,688,319
4515,678,324
4516,661,327
4517,657,329
4518,657,329
4519,657,329
4520,657,329
4521,646,328
4522,645,328
4523,645,328
4524,639,327
4525,638,327
4526,639,323
4527,639,323
4528,626,328
4529,626,328
4530,617,334
4531,617,334
4532,617,334
4533,617,334
4534,612,335
4535,608,336
4536,606,336
4537,603,335
4538,599,334
4539,589,334
4540,588,334
4541,588,334
4542,588,334
4543,588,334
4544,584,334
4545,579,335
4546,577,337
4547,576,337
4548,574,337
4549,572,337
4550,572,337
4551,560,338
4552,560,338
4553,559,338
4554,559,338
4555,551,339
4556,547,340
4557,547,340
4558,547,340
4559,544,340
4560,538,341
4561,538,341
4562,537,341
4563,537,341
4564,535,342
4565,531,342
4566,528,344
4567,524,345
4568,521,346
4569,520,346
4570,519,347
4571,519,347
4572,511,348
4573,502,348
4574,500,348
4575,489,349
4576,489,349
4577,488,349
4578,488,349
4579,488,349
4580,488,349
4581,488,349
4582,487,349
4583,486,349
4584,486,349
4585,483,350
4586,477,351
4587,470,354
4588,461,357
4589,452,360
4590,452,360
4591,450,361
4592,441,362
4593,434,363
4594,433,363
4595,432,364
4596,432,364
4597,431,364
4598,431,364
4599,429,364
4600,426,364
4601,424,364
4602,424,364
4603,422,365
4604,419,365
4605,419,365
4606,416,365
4607,414,366
4608,413,366
4609,412,366
4610,408,367
4611,407,367
4612,402,369
4613,392,372
4614,381,376
4615,372,378
4616,367,380
4617,365,380
4618,364,381
4619,363,381
4620,363,381
4621,363,381
4622,360,381
4623,355,383
4624,350,385
4625,350,385
4626,350,386
4627,350,386
4628,350,386
4629,353,386
4630,356,386
4631,357,386
4632,358,385
4633,359,385
4634,359,385
4635,360,385
4636,360,385
4637,360,385
4638,360,385
4639,362,385
4640,362,385
4641,363,385
4642,365,384
4643,367,383
4644,367,383
4645,367,383
4646,367,383
4647,367,383
4648,367,383
4649,367,383
4650,367,383
4651,367,383
4652,361,386
4653,364,385
4654,364,385
4655,366,384
4656,366,384
4657,366,384
4658,366,384
4659,366,384
4660,366,384
4661,366,384
4662,366,384
4663,366,384
4664,366,384
4665,366,384
4666,366,384
4667,366,384
4668,367,384
4669,367,384
4670,371,384
4671,371,384
4672,371,384
4673,371,384
4674,371,384
4675,371,384
4676,371,384
4677,371,384
4678,371,384
4679,371,384
4680,371,384
4681,371,384
4682,371,384
4683,371,384
4684,371,384
4685,371,384
4686,371,384
4687,371,384
4688,371,384
4689,371,385
4690,371,385
4691,371,385
4692,371,385
4693,371,385
4694,371,385
4695,366,385
4696,362,385
4697,329,385
4698,297,387
4699,255,386
4700,203,381
4701,148,378
4702,105,375
4703,79,370
4704,50,368
4705,29,367
4706,24,367
4707,17,370
4708,20,368
4709,20,368
4710,20,368
4711,-1,-1
4712,-1,-1
4713,25,371
4714,-1,-1
4715,-1,-1
4716,-1,-1
4717,-1,-1
4718,-1,-1
4719,-1,-1
4720,-1,-1
4721,-1,-1
4722,-1,-1
4723,-1,-1
4724,-1,-1
4725,-1,-1
4726,-1,-1
4727,-1,-1
4728,-1,-1
4729,-1,-1
4730,-1,-1
4731,-1,-1
4732,-1,-1
4733,-1,-1
4734,-1,-1
4735,-1,-1
4736,-1,-1
4737,-1,-1
4738,-1,-1
4739,-1,-1
4740,-1,-1
4741,-1,-1
4742,-1,-1
4743,-1,-1
4744,-1,-1
4745,-1,-1
4746,-1,-1
4747,-1,-1
4748,-1,-1
4749,-1,-1
4750,-1,-1
4751,-1,-1
4752,-1,-1
4753,-1,-1
4754,-1,-1
4755,-1,-1
4756,-1,-1
4757,-1,-1
4758,-1,-1
4759,-1,-1
4760,-1,-1
4761,-1,-1
4762,-1,-1
4763,-1,-1
4764,-1,-1
4765,-1,-1
4766,-1,-1
4767,-1,-1
4768,-1,-1
4769,-1,-1
4770,-1,-1
4771,-1,-1
4772,-1,-1
4773,-1,-1
4774,-1,-1
4775,-1,-1
4776,-1,-1
4777,-1,-1
4778,-1,-1
4779,-1,-1
4780,-1,-1
4781,-1,-1
4782,-1,-1
4783,-1,-1
4784,-1,-1
4785,-1,-1
4786,-1,-1
4787,-1,-1
4788,-1,-1
4789,-1,-1
4790,-1,-1
4791,-1,-1
4792,-1,-1
4793,-1,-1
4794,-1,-1
4795,-1,-1
4796,-1,-1
4797,-1,-1
4798,-1,-1
4799,-1,-1
4800,-1,-1
4801,-1,-1
4802,-1,-1
4803,-1,-1
4804,-1,-1
4805,-1,-1
4806,-1,-1
4807,-1,-1
4808,-1,-1
4809,-1,-1
4810,-1,-1
4811,-1,-1
4812,-1,-1
4813,-1,-1
4814,-1,-1
4815,-1,-1
4816,-1,-1
4817,-1,-1
4818,-1,-1
4819,-1,-1
4820,-1,-1
4821,-1,-1
4822,-1,-1
4823,-1,-1
4824,-1,-1
4825,-1,-1
4826,-1,-1
4827,-1,-1
4828,-1,-1
4829,-1,-1
4830,-1,-1
4831,-1,-1
4832,-1,-1
4833,-1,-1
4834,-1,-1
4835,-1,-1
4836,-1,-1
4837,-1,-1
4838,-1,-1
4839,-1,-1
4840,-1,-1
4841,-1,-1
4842,-1,-1
4843,-1,-1
4844,-1,-1
4845,-1,-1
4846,-1,-1
4847,-1,-1
4848,-1,-1
4849,-1,-1
4850,-1,-1
4851,-1,-1
4852,-1,-1
4853,-1,-1
4854,-1,-1
4855,-1,-1
4856,-1,-1
4857,-1,-1
4858,-1,-1
4859,-1,-1
4860,-1,-1
4861,-1,-1
4862,-1,-1
4863,-1,-1
4864,-1,-1
4865,-1,-1
4866,-1,-1
4867,-1,-1
4868,-1,-1
4869,-1,-1
4870,-1,-1
4871,-1,-1
4872,-1,-1
4873,-1,-1
4874,-1,-1
4875,-1,-1
4876,-1,-1
4877,-1,-1
4878,-1,-1
4879,-1,-1
4880,-1,-1
4881,-1,-1
4882,-1,-1
4883,-1,-1
4884,-1,-1
4885,-1,-1
4886,-1,-1
4887,-1,-1
4888,-1,-1
4889,-1,-1
4890,-1,-1
4891,-1,-1
4892,-1,-1
4893,-1,-1
4894,-1,-1
4895,-1,-1
4896,-1,-1
4897,-1,-1
4898,-1,-1
4899,-1,-1
4900,-1,-1
4901,-1,-1
4902,-1,-1
4903,-1,-1
4904,-1,-1
4905,-1,-1
4906,-1,-1
4907,-1,-1
4908,-1,-1
4909,-1,-1
4910,-1,-1
4911,-1,-1
4912,-1,-1
4913,-1,-1
4914,-1,-1
4915,-1,-1
4916,-1,-1
4917,-1,-1
4918,-1,-1
4919,-1,-1
4920,-1,-1
4921,-1,-1
4922,-1,-1
4923,-1,-1
4924,-1,-1
4925,-1,-1
4926,-1,-1
4927,-1,-1
4928,-1,-1
4929,-1,-1
4930,-1,-1
4931,-1,-1
4932,-1,-1
4933,-1,-1
4934,-1,-1
4935,-1,-1
4936,-1,-1
4937,-1,-1
4938,-1,-1
4939,-1,-1
4940,-1,-1
4941,-1,-1
4942,-1,-1
4943,-1,-1
4944,-1,-1
4945,-1,-1
4946,-1,-1
4947,-1,-1
4948,-1,-1
4949,-1,-1
4950,-1,-1
4951,-1,-1
4952,-1,-1
4953,-1,-1
4954,-1,-1
4955,-1,-1
4956,-1,-1
4957,-1,-1
4958,-1,-1
4959,-1,-1
4960,-1,-1
4961,-1,-1
4962,-1,-1
4963,-1,-1
4964,-1,-1
4965,-1,-1
4966,-1,-1
4967,-1,-1
4968,-1,-1
4969,-1,-1
4970,-1,-1
4971,-1,-1
4972,-1,-1
4973,-1,-1
4974,-1,-1
4975,-1,-1
4976,-1,-1
4977,-1,-1
4978,-1,-1
4979,-1,-1
4980,-1,-1
4981,-1,-1
4982,-1,-1
4983,-1,-1
4984,-1,-1
4985,-1,-1
4986,-1,-1
4987,-1,-1
4988,-1,-1
4989,-1,-1
4990,-1,-1
4991,-1,-1
4992,-1,-1
4993,-1,-1
4994,-1,-1
4995,-1,-1
4996,-1,-1
4997,-1,-1
4998,-1,-1
4999,-1,-1
5000,-1,-1
5001,-1,-1
5002,-1,-1
5003,-1,-1
5004,-1,-1
5005,-1,-1
5006,-1,-1
5007,-1,-1
5008,-1,-1
5009,-1,-1
5010,-1,-1
5011,-1,-1
5012,-1,-1
5013,-1,-1
5014,-1,-1
5015,-1,-1
5016,-1,-1
5017,-1,-1
5018,-1,-1
5019,643,14
5020,642,12
5021,-1,-1
5022,-1,-1
5023,-1,-1
5024,-1,-1
5025,-1,-1
5026,-1,-1
5027,-1,-1
5028,-1,-1
5029,-1,-1
5030,-1,-1
5031,-1,-1
5032,-1,-1
5033,-1,-1
5034,-1,-1
5035,-1,-1
5036,-1,-1
5037,-1,-1
5038,-1,-1
5039,-1,-1
5040,-1,-1
5041,-1,-1
5042,-1,-1
5043,-1,-1
5044,-1,-1
5045,-1,-1
5046,-1,-1
5047,-1,-1
5048,-1,-1
5049,-1,-1
5050,-1,-1
5051,-1,-1
5052,-1,-1
5053,-1,-1
5054,640,22
5055,639,37
5056,638,42
5057,638,51
5058,638,51
5059,634,60
5060,634,60
5061,638,62
5062,638,64
5063,638,66
5064,638,74
5065,638,77
5066,634,84
5067,634,84
5068,632,87
5069,632,87
5070,646,98
5071,639,102
5072,639,102
5073,635,114
5074,632,119
5075,624,129
5076,619,136
5077,616,149
5078,616,149
5079,620,149
5080,620,149
5081,620,150
5082,620,151
5083,619,154
5084,618,160
5085,616,166
5086,615,172
5087,614,174
5088,613,178
5089,612,182
5090,610,187
5091,606,202
5092,606,204
5093,606,205
5094,608,208
5095,610,214
5096,611,216
5097,610,222
5098,610,222
5099,605,230
5100,603,234
5101,603,235
5102,600,242
5103,600,243
5104,599,248
5105,599,248
5106,601,253
5107,602,255
5108,600,263
5109,598,266
5110,598,268
5111,594,276
5112,593,282
5113,594,288
5114,595,291
5115,596,292
5116,597,300
5117,595,311
5118,595,312
5119,593,315
5120,593,315
5121,594,316
5122,594,324
5123,592,331
5124,591,333
5125,591,333
5126,591,338
5127,591,347
5128,589,353
5129,587,357
5130,587,360
5131,587,360
5132,588,365
5133,588,365
5134,588,367
5135,588,370
5136,588,370
5137,588,370
5138,588,370
5139,586,380
5140,586,385
5141,587,394
5142,587,397
5143,585,408
5144,582,416
5145,581,422
5146,578,428
5147,578,431
5148,575,437
5149,575,440
5150,575,440
5151,575,440
5152,577,443
5153,581,444
5154,582,446
5155,583,450
5156,580,457
5157,578,467
5158,577,470
5159,577,476
5160,578,476
5161,578,477
5162,578,484
5163,579,489
5164,579,489
5165,578,492
5166,577,498
5167,577,503
5168,577,508
5169,575,519
5170,575,521
5171,576,521
5172,575,525
5173,571,535
5174,570,538
5175,574,537
5176,575,538
5177,576,543
5178,576,547
5179,576,549
5180,576,550
5181,576,550
5182,576,552
5183,576,560
5184,574,566
5185,575,566
5186,575,566
5187,571,574
5188,564,586
5189,564,586
5190,565,586
5191,566,586
5192,566,586
5193,570,589
5194,573,604
5195,573,618
5196,573,618
5197,573,618
5198,570,618
5199,558,620
5200,558,620
5201,560,633
5202,559,636
5203,558,642
5204,553,650
5205,553,652
5206,551,654
5207,556,666
5208,557,677
5209,557,679
5210,557,679
5211,557,680
5212,556,685
5213,555,687
5214,555,688
5215,552,695
5216,549,706
5217,549,711
5218,548,713
5219,548,715
5220,548,715
5221,548,715
5222,548,715
5223,547,715
5224,547,715
5225,547,715
5226,545,708
5227,544,702
5228,544,700
5229,545,696
5230,545,696
5231,545,696
5232,545,693
5233,545,693
5234,545,693
5235,545,692
5236,545,692
5237,545,692
5238,545,692
5239,545,692
5240,544,684
5241,544,683
5242,544,675
5243,544,665
5244,544,659
5245,544,658
5246,544,658
5247,544,658
5248,544,658
5249,545,656
5250,545,654
5251,545,652
5252,548,646
5253,548,645
5254,550,640
5255,550,640
5256,548,638
5257,548,638
5258,548,638
5259,548,636
5260,547,634
5261,547,634
5262,547,634
5263,546,633
5264,546,633
5265,546,631
5266,545,626
5267,545,626
5268,545,625
5269,544,625
5270,544,625
5271,544,624
5272,542,620
5273,542,614
5274,541,612
5275,541,612
5276,541,612
5277,541,612
5278,541,612
5279,541,612
5280,541,612
5281,539,605
5282,538,604
5283,538,604
5284,538,604
5285,538,604
5286,538,604
5287,538,603
5288,538,602
5289,538,602
5290,539,601
5291,539,600
5292,539,600
5293,539,600
5294,539,600
5295,539,600
5296,541,600
5297,541,600
5298,543,600
5299,544,600
5300,547,601
5301,547,601
5302,547,601
5303,547,601
5304,547,601
5305,549,607
5306,552,610
5307,552,610
5308,552,610
5309,549,612
5310,549,613
5311,549,613
5312,549,613
5313,549,613
5314,549,613
5315,549,613
5316,549,613
5317,549,613
5318,549,613
5319,549,613
5320,549,613
5321,549,613
5322,549,613
5323,548,613
5324,548,613
5325,548,613
5326,548,613
5327,548,614
5328,548,614
5329,548,614
5330,548,614
5331,549,615
5332,555,622
5333,559,623
5334,567,625
5335,570,625
5336,571,625
5337,574,625
5338,574,625
5339,575,625
5340,575,625
5341,576,625
5342,576,625
5343,576,625
5344,577,625
5345,577,625
5346,577,625
5347,577,625
5348,577,625
5349,579,626
5350,580,627
5351,581,628
5352,582,629
5353,584,630
5354,585,631
5355,586,631
5356,587,632
5357,589,633
5358,590,634
5359,590,634
5360,590,634
5361,590,634
5362,590,634
5363,590,634
5364,590,634
5365,590,634
5366,590,634
5367,590,634
5368,590,634
5369,590,635
5370,590,637
5371,590,638
5372,590,638
5373,590,639
5374,591,641
5375,592,641
5376,592,642
5377,592,642
5378,593,643
5379,595,646
5380,596,646
5381,596,646
5382,598,646
5383,598,646
5384,598,646
5385,598,646
5386,598,646
5387,598,646
5388,598,646
5389,598,646
5390,598,646
5391,598,646
5392,598,646
5393,598,646
5394,598,646
5395,598,646
5396,598,646
5397,598,646
5398,598,646
5399,598,646
5400,598,646
5401,599,646
5402,602,648
5403,605,649
5404,607,649
5405,608,650
5406,609,651
5407,610,651
5408,610,651
5409,610,651
5410,610,651
5411,610,651
5412,610,651
5413,610,651
5414,610,651
5415,610,651
5416,610,651
5417,610,651
5418,610,651
5419,610,651
5420,610,651
5421,610,652
5422,610,653
5423,611,654
5424,612,656
5425,614,658
5426,615,659
5427,615,659
5428,616,660
5429,617,660
5430,617,661
5431,617,662
5432,618,662
5433,618,663
5434,619,663
5435,619,664
5436,620,665
5437,620,665
5438,621,665
5439,621,665
5440,621,665
5441,621,665
5442,621,665
5443,621,665
5444,621,666
5445,622,667
5446,623,668
5447,625,669
5448,626,670
5449,626,670
5450,626,670
5451,627,671
5452,628,671
5453,628,672
5454,629,673
5455,629,673
5456,629,673
5457,629,673
5458,629,673
5459,629,673
5460,630,674
5461,630,674
5462,630,675
5463,630,675
5464,630,675
5465,630,675
5466,630,675
5467,631,676
5468,631,676
5469,631,676
5470,632,676
5471,632,676
5472,632,676
5473,633,677
5474,635,678
5475,635,678
5476,636,678
5477,637,679
5478,638,681
5479,640,683
5480,641,684
5481,641,684
5482,641,685
5483,641,687
5484,643,689
5485,644,690
5486,644,690
5487,644,690
5488,644,690
5489,644,690
5490,644,692
5491,644,692
5492,644,693
5493,644,693
5494,644,693
5495,644,693
5496,644,694
5497,645,695
5498,645,696
5499,646,697
5500,647,699
5501,647,700
5502,648,700
5503,648,700
5504,648,701
5505,648,701
5506,648,701
5507,648,701
5508,648,701
5509,648,701
5510,648,701
5511,648,701
5512,648,701
5513,648,701
5514,648,701
5515,648,701
5516,648,701
5517,648,701
5518,648,701
5519,648,701
5520,648,701
5521,648,701
5522,648,701
5523,648,701
5524,648,701
5525,648,701
5526,648,701
5527,648,701
5528,648,701
5529,648,701
5530,648,701
5531,648,701
5532,648,701
5533,648,701
5534,648,701
5535,648,701
5536,648,701
5537,648,701
5538,648,701
5539,648,701
5540,648,701
5541,648,701
5542,648,701
5543,648,701
5544,648,701
5545,648,701
5546,648,701
5547,648,701
5548,648,701
5549,648,701
5550,648,701
5551,648,701
5552,648,701
5553,648,701
5554,648,701
5555,648,701
5556,648,701
5557,648,701
5558,649,701
5559,649,701
5560,649,701
5561,649,701
5562,649,701
5563,649,701
5564,649,701
5565,649,701
5566,649,701
5567,650,701
5568,650,701
5569,650,700
5570,650,699
5571,650,699
5572,651,699
5573,653,698
5574,653,696
5575,653,696
5576,654,696
5577,654,696
5578,654,696
5579,655,696
5580,655,696
5581,655,696
5582,655,696
5583,655,696
5584,655,696
5585,655,696
5586,655,696
5587,655,696
5588,655,696
5589,655,696
5590,655,696
5591,655,696
5592,655,696
5593,655,696
5594,655,696
5595,655,696
5596,655,696
5597,655,696
5598,657,696
5599,658,695
5600,660,695
5601,660,695
5602,660,695
5603,660,695
5604,660,695
5605,660,695
5606,660,695
5607,660,695
5608,660,695
5609,660,695
5610,660,695
5611,660,695
5612,660,695
5613,660,695
5614,660,695
5615,660,695
5616,660,695
5617,660,695
5618,660,695
5619,660,695
5620,660,695
5621,660,695
5622,660,695
5623,660,695
5624,660,695
5625,660,695
5626,660,695
5627,660,695
5628,660,695
5629,660,695
5630,660,695
5631,660,695
5632,660,695
5633,660,695
5634,660,695
5635,660,695
5636,660,695
5637,660,695
5638,660,695
5639,660,695
5640,660,695
5641,660,695
5642,660,695
5643,660,695
5644,660,695
5645,660,695
5646,660,695
5647,660,695
5648,660,695
5649,660,695
5650,660,695
5651,660,695
5652,660,695
5653,660,695
5654,660,695
5655,660,695
5656,660,695
5657,660,695
5658,660,695
5659,660,695
5660,660,695
5661,660,695
5662,660,695
5663,660,695
5664,660,695
5665,660,695
5666,660,695
5667,660,695
5668,660,695
5669,660,695
5670,660,695
5671,660,695
5672,660,695
5673,660,695
5674,660,695
5675,660,695
5676,660,695
5677,660,695
5678,660,695
5679,660,695
5680,660,695
5681,660,695
5682,660,695
5683,660,695
5684,661,695
5685,661,695
5686,661,695
5687,662,695
5688,662,695
5689,662,695
5690,662,695
5691,662,695
5692,662,695
5693,662,695
5694,662,695
5695,662,695
5696,662,695
5697,662,695
5698,662,695
5699,662,695
5700,662,695
5701,662,695
5702,662,695
5703,662,695
5704,662,695
5705,662,695
5706,662,695
5707,662,695
5708,662,695
5709,662,695
5710,662,695
5711,662,695
5712,662,695
5713,662,695
5714,662,695
5715,662,695
5716,662,695
5717,662,695
5718,662,695
5719,662,695
5720,662,695
5721,662,695
5722,662,695
5723,662,695
5724,662,695
5725,662,695
5726,662,695
5727,662,695
5728,662,695
5729,662,695
5730,662,695
5731,662,695
5732,662,695
5733,662,695
5734,662,695
5735,662,695
5736,662,695
5737,662,695
5738,662,695
5739,662,695
5740,662,695
5741,662,695
5742,662,695
5743,662,695
5744,662,695
5745,662,695
5746,662,695
5747,662,695
5748,662,695
5749,662,695
5750,662,695
5751,662,695
5752,662,695
5753,662,695
5754,662,695
5755,662,695
5756,662,695
5757,662,695
5758,662,695
5759,662,695
5760,662,695
5761,662,695
5762,662,695
5763,662,695
5764,662,695
5765,662,695
5766,662,695
5767,662,695
5768,662,695
5769,662,695
5770,662,695
5771,662,695
5772,662,695
5773,662,695
5774,662,695
5775,662,695
5776,662,695
5777,662,695
5778,662,695
5779,662,695
5780,662,695
5781,662,695
5782,662,695
5783,662,695
5784,662,695
5785,662,695
5786,662,695
5787,662,695
5788,662,695
5789,662,695
5790,662,695
5791,662,695
5792,662,695
5793,662,695
5794,662,695
5795,662,695
5796,662,695
5797,662,695
5798,662,695
5799,662,695
5800,662,695
5801,662,695
5802,662,695
5803,662,695
5804,662,695
5805,662,695
5806,662,695
5807,662,695
5808,662,695
5809,662,695
5810,662,695
5811,662,695
5812,662,695
5813,662,695
5814,662,695
5815,662,695
5816,662,695
5817,662,695
5818,662,695
5819,662,695
5820,662,695
5821,662,695
5822,662,695
5823,662,695
5824,662,695
5825,662,695
5826,662,695
5827,663,695
5828,666,696
5829,672,694
5830,674,693
5831,674,693
5832,674,693
5833,674,693
5834,674,693
5835,674,693
5836,674,693
5837,674,693
5838,674,693
5839,674,693
5840,674,693
5841,674,693
5842,674,693
5843,674,693
5844,674,693
5845,674,693
5846,674,693
5847,674,693
5848,674,693
5849,674,693
5850,674,693
5851,674,693
5852,674,693
5853,675,693
5854,676,693
5855,677,693
5856,678,692
5857,679,692
5858,681,691
5859,682,691
5860,682,691
5861,684,691
5862,733,687
5863,731,686
5864,729,685
5865,729,685
5866,729,685
5867,729,685
5868,729,685
5869,729,685
5870,729,685
5871,722,684
5872,724,682
5873,725,682
5874,725,682
5875,725,682
5876,727,682
5877,727,682
5878,731,684
5879,733,687
5880,738,692
5881,739,692
5882,739,692
5883,739,692
5884,742,692
5885,744,692
5886,745,691
5887,747,691
5888,747,691
5889,745,690
5890,743,689
5891,743,689
5892,743,689
5893,743,689
5894,739,688
5895,733,688
5896,716,688
5897,687,689
5898,642,685
5899,604,682
5900,558,681
5901,498,681
5902,445,678
5903,406,676
5904,352,675
5905,298,670
5906,251,667
5907,230,666
5908,174,669
5909,137,670
5910,96,670
5911,75,670
5912,58,669
5913,55,669
5914,88,666
5915,118,664
5916,142,664
5917,160,666
5918,192,669
5919,206,669
5920,244,665
5921,278,662
5922,296,658
5923,311,655
5924,345,649
5925,366,647
5926,378,647
5927,385,641
5928,385,641
5929,417,660
5930,437,684
5931,443,695
5932,453,704
5933,462,710
5934,475,714
5935,476,714
5936,497,705
5937,499,697
5938,499,691
5939,496,675
5940,500,665
5941,498,657
5942,503,651
5943,509,642
5944,512,637
5945,516,633
5946,518,630
5947,520,627
5948,522,625
5949,526,617
5950,539,604
5951,540,601
5952,540,601
5953,540,601
5954,540,600
5955,541,593
5956,543,591
5957,543,590
5958,548,584
5959,549,584
5960,554,580
5961,556,578
5962,556,578
5963,556,578
5964,555,571
5965,553,560
5966,554,559
5967,557,558
5968,561,554
5969,565,550
5970,567,548
5971,569,542
5972,571,538
5973,577,527
5974,582,522
5975,588,517
5976,591,513
5977,595,509
5978,598,505
5979,599,505
5980,601,502
5981,602,498
5982,605,489
5983,607,484
5984,607,484
5985,608,481
5986,613,472
5987,614,466
5988,618,460
5989,620,458
5990,622,455
5991,625,451
5992,630,446
5993,631,443
5994,634,441
5995,635,439
5996,637,437
5997,647,426
5998,650,422
5999,651,421
6000,653,418
6001,657,414
6002,659,413
6003,661,411
6004,665,406
6005,670,400
6006,674,396
6007,677,389
6008,681,375
6009,681,373
6010,681,373
6011,685,368
6012,686,364
6013,688,363
6014,689,359
6015,691,354
6016,692,349
6017,695,345
6018,695,342
6019,696,341
6020,699,337
6021,702,333
6022,707,328
6023,710,322
6024,713,318
6025,713,318
6026,714,316
6027,716,314
6028,718,312
6029,720,310
6030,720,310
6031,721,310
6032,724,308
6033,726,306
6034,726,306
6035,728,305
6036,731,302
6037,734,298
6038,736,296
6039,736,295
6040,740,283
6041,741,283
6042,743,280
6043,748,273
6044,751,269
6045,753,268
6046,755,267
6047,757,263
6048,761,259
6049,765,255
6050,771,248
6051,774,245
6052,775,244
6053,776,243
6054,780,238
6055,782,234
6056,785,228
6057,786,227
6058,789,223
6059,790,222
6060,792,218
6061,792,218
6062,795,213
6063,797,208
6064,800,201
6065,804,197
6066,806,193
6067,807,190
6068,809,187
6069,810,183
6070,814,179
6071,818,173
6072,819,173
6073,820,172
6074,820,172
6075,824,169
6076,833,161
6077,836,157
6078,836,157
6079,837,156
6080,838,154
6081,838,154
6082,839,147
6083,841,146
6084,843,144
6085,844,139
6086,846,137
6087,848,133
6088,848,132
6089,848,131
6090,850,128
6091,853,125
6092,854,124
6093,857,120
6094,860,117
6095,862,114
6096,866,109
6097,870,105
6098,873,101
6099,876,97
6100,877,93
6101,880,90
6102,881,86
6103,882,85
6104,882,84
6105,882,84
6106,882,84
6107,882,84
6108,882,84
6109,882,81
6110,882,80
6111,882,77
6112,882,76
6113,883,73
6114,884,70
6115,885,67
6116,885,66
6117,886,63
6118,887,60
6119,887,55
6120,888,53
6121,888,52
6122,888,47
6123,888,47
6124,888,47
6125,888,44
6126,889,43
6127,889,40
6128,889,40
6129,889,37
6130,890,36
6131,890,33
6132,890,33
6133,890,33
6134,891,32
6135,891,29
6136,891,28
6137,891,27
6138,891,27
6139,891,27
6140,891,26
6141,892,25
6142,892,24
6143,892,23
6144,892,23
6145,892,23
6146,892,23
6147,892,23
6148,892,23
6149,892,23
6150,892,23
6151,892,23
6152,892,26
6153,892,27
6154,892,27
6155,892,27
6156,892,27
6157,892,27
6158,892,27
6159,892,28
6160,892,31
6161,893,31
6162,893,31
6163,893,37
6164,893,40
6165,893,40
6166,893,41
6167,893,49
6168,894,52
6169,894,52
6170,894,52
6171,894,52
6172,894,52
6173,894,52
6174,894,52
6175,894,52
6176,898,54
6177,902,57
6178,903,58
6179,904,59
6180,904,61
6181,905,61
6182,905,63
6183,905,63
6184,905,63
6185,905,63
6186,905,66
6187,906,66
6188,906,66
6189,906,66
6190,907,71
6191,907,74
6192,907,79
6193,910,85
6194,911,91
6195,914,94
6196,916,101
6197,917,105
6198,917,105
6199,917,105
6200,917,105
6201,917,105
6202,917,105
6203,917,105
6204,917,105
6205,917,105
6206,917,106
6207,918,108
6208,918,108
6209,918,108
6210,918,108
6211,918,108
6212,918,108
6213,918,108
6214,918,109
6215,917,113
6216,917,118
6217,915,129
6218,915,134
6219,915,134
6220,915,134
6221,915,134
6222,915,134
6223,915,134
6224,915,134
6225,915,134
6226,915,134
6227,915,134
6228,917,135
6229,917,135
6230,917,135
6231,917,135
6232,918,135
6233,921,135
6234,922,136
6235,922,136
6236,922,136
6237,922,136
6238,922,136
6239,924,136
6240,926,136
6241,926,136
6242,926,136
6243,926,136
6244,926,140
6245,921,148
6246,920,152
6247,920,153
6248,918,155
6249,918,158
6250,917,161
6251,917,161
6252,917,162
6253,917,165
6254,917,167
6255,918,169
6256,919,170
6257,919,171
6258,919,171
6259,920,172
6260,920,172
6261,920,172
6262,921,172
6263,921,172
6264,922,173
6265,923,174
6266,923,175
6267,923,175
6268,923,175
6269,923,175
6270,923,175
6271,923,175
6272,923,175
6273,925,178
6274,925,184
6275,926,189
6276,926,189
6277,926,189
6278,926,189
6279,926,189
6280,926,189
6281,926,190
6282,926,190
6283,926,192
6284,926,192
6285,927,194
6286,927,196
6287,927,197
6288,928,198
6289,928,199
6290,929,201
6291,929,201
6292,929,201
6293,929,201
6294,929,201
6295,929,201
6296,929,202
6297,932,206
6298,933,208
6299,935,211
6300,938,213
6301,940,215
6302,940,215
6303,940,216
6304,940,216
6305,940,216
6306,940,216
6307,940,216
6308,940,216
6309,940,216
6310,940,216
6311,940,218
6312,940,218
6313,940,218
