,x,y
3232,187.0,293.0
3233,187.0,298.0
3234,186.0,299.0
3235,183.0,306.0
3236,183.0,309.0
3237,182.0,312.0
3238,181.0,314.0
3239,181.0,314.0
3240,181.0,314.0
3241,181.0,314.0
3242,181.0,314.0
3243,183.0,313.0
3244,183.0,313.0
3245,183.0,313.0
3246,182.0,314.0
3247,182.0,314.0
3248,180.0,310.0
3249,180.0,309.0
3250,180.0,309.0
3251,180.0,309.0
3252,180.0,309.0
3253,178.0,311.0
3254,178.0,312.0
3255,178.0,314.0
3256,179.0,322.0
3257,180.0,326.0
3258,181.0,328.0
3259,181.0,328.0
3260,181.0,329.0
3261,181.0,331.0
3262,181.0,332.0
3263,181.0,333.0
3264,181.0,333.0
3265,181.0,333.0
3266,181.0,333.0
3267,181.0,333.0
3268,181.0,333.0
3269,180.0,330.0
3270,180.0,328.0
3271,180.0,328.0
3272,180.0,328.0
3273,180.0,328.0
3274,180.0,328.0
3275,180.0,328.0
3276,180.0,328.0
3277,180.0,328.0
3278,180.0,328.0
3279,179.0,325.0
3280,179.0,325.0
3281,179.0,324.0
3282,179.0,324.0
3283,179.0,325.0
3284,179.0,327.0
3285,179.0,327.0
3286,179.0,327.0
3287,179.0,327.0
3288,179.0,327.0
3289,179.0,327.0
3290,179.0,330.0
3291,179.0,330.0
3292,179.0,330.0
3293,181.0,328.0
3294,181.0,328.0
3295,179.0,321.0
3296,178.0,319.0
3297,179.0,315.0
3298,179.0,314.0
3299,179.0,312.0
3300,179.0,312.0
3301,179.0,312.0
3302,179.0,312.0
3303,177.0,318.0
3304,177.0,322.0
3305,178.0,326.0
3306,179.0,330.0
3307,180.0,333.0
3308,182.0,338.0
3309,182.0,338.0
3310,182.0,337.0
3311,182.0,335.0
3312,182.0,335.0
3313,182.0,335.0
3314,182.0,339.0
3315,182.0,340.0
3316,182.0,343.0
3317,183.0,344.0
3318,183.0,347.0
3319,185.0,353.0
3320,185.0,353.0
3321,185.0,354.0
3322,185.0,354.0
3323,186.0,354.0
3324,185.0,348.0
3325,185.0,347.0
3326,185.0,347.0
3327,185.0,349.0
3328,184.0,356.0
3329,184.0,356.0
3330,184.0,356.0
3331,184.0,357.0
3332,184.0,357.0
3333,183.0,350.0
3334,183.0,350.0
3335,183.0,350.0
3336,188.0,358.0
3337,188.0,358.0
3338,184.0,360.0
3339,184.0,360.0
3340,184.0,360.0
3341,183.0,356.0
3342,183.0,357.0
3343,183.0,357.0
3344,184.0,355.0
3345,184.0,355.0
3346,184.0,355.0
3347,184.0,355.0
3348,184.0,355.0
3349,184.0,355.0
3350,184.0,355.0
3351,184.0,355.0
3352,183.0,354.0
3353,183.0,354.0
3354,183.0,354.0
3355,183.0,353.0
3356,185.0,358.0
3357,185.0,362.0
3358,187.0,367.0
3359,189.0,373.0
3360,194.0,380.0
3361,200.0,395.0
3362,200.0,394.0
3363,205.0,398.0
3364,204.0,402.0
3365,191.0,394.0
3366,150.0,378.0
3367,122.0,368.0
3368,151.0,366.0
3369,166.0,368.0
3370,242.0,389.0
3371,266.0,384.0
3372,291.0,373.0
3373,309.0,363.0
3374,342.0,351.0
3375,332.0,342.0
3376,336.0,340.0
3377,351.0,326.0
3378,370.0,308.0
3379,375.0,301.0
3380,382.0,298.0
3381,389.0,296.0
3382,378.0,286.0
3383,376.0,286.0
3384,374.0,285.0
3385,376.0,285.0
3386,379.0,273.0
3387,379.0,273.0
3388,379.0,273.0
3389,380.0,273.0
3390,380.0,273.0
3391,376.0,276.0
3392,375.0,276.0
3393,371.0,276.0
3394,367.0,275.0
3395,360.0,275.0
3396,360.0,275.0
3397,360.0,275.0
3398,356.0,275.0
3399,347.0,275.0
3400,347.0,275.0
3401,347.0,275.0
3402,345.0,277.0
3403,344.0,277.0
3404,341.0,278.0
3405,340.0,278.0
3406,340.0,278.0
3407,328.0,278.0
3408,328.0,278.0
3409,328.0,278.0
3410,328.0,278.0
3411,328.0,278.0
3412,319.0,280.0
3413,313.0,281.0
3414,305.0,283.0
3415,304.0,284.0
3416,304.0,284.0
3417,303.0,285.0
3418,303.0,285.0
3419,303.0,285.0
3420,302.0,286.0
3421,302.0,286.0
3422,302.0,286.0
3423,304.0,289.0
3424,304.0,291.0
3425,303.0,291.0
3426,303.0,291.0
3427,303.0,293.0
3428,303.0,294.0
3429,303.0,296.0
3430,302.0,296.0
3431,306.0,293.0
3432,298.0,294.0
3433,294.0,296.0
3434,293.0,297.0
3435,293.0,297.0
3436,293.0,297.0
3437,293.0,297.0
3438,297.0,299.0
3439,297.0,299.0
3440,299.0,300.0
3441,299.0,300.0
3442,299.0,301.0
3443,299.0,301.0
3444,299.0,301.0
3445,299.0,301.0
3446,299.0,301.0
3447,299.0,301.0
3448,299.0,301.0
3449,299.0,301.0
3450,299.0,301.0
3451,299.0,302.0
3452,299.0,302.0
3453,299.0,302.0
3454,300.0,304.0
3455,301.0,307.0
3456,302.0,307.0
3457,302.0,307.0
3458,302.0,307.0
3459,302.0,307.0
3460,302.0,307.0
3461,302.0,307.0
3462,318.0,308.0
3463,380.0,313.0
3464,405.0,311.0
3465,440.0,314.0
3466,447.0,312.0
3467,472.0,310.0
3468,501.0,301.0
3469,498.0,286.0
3470,502.0,275.0
3471,510.0,263.0
3472,514.0,260.0
3473,518.0,258.0
3474,533.0,252.0
3475,541.0,242.0
3476,542.0,239.0
3477,541.0,239.0
3478,541.0,239.0
3479,541.0,244.0
3480,541.0,244.0
3481,543.0,247.0
3482,544.0,251.0
3483,546.0,254.0
3484,547.0,256.0
3485,549.0,257.0
3486,549.0,258.0
3487,549.0,258.0
3488,550.0,260.0
3489,551.0,262.0
3490,551.0,263.0
3491,551.0,263.0
3492,551.0,265.0
3493,551.0,265.0
3494,551.0,267.0
3495,551.0,267.0
3496,551.0,269.0
3497,552.0,272.0
3498,552.0,272.0
3499,552.0,272.0
3500,552.0,273.0
3501,552.0,273.0
3502,552.0,273.0
3503,552.0,274.0
3504,552.0,275.0
3505,552.0,275.0
3506,552.0,275.0
3507,552.0,275.0
3508,552.0,275.0
3509,552.0,275.0
3510,552.0,275.0
3511,552.0,275.0
3512,552.0,275.0
3513,552.0,275.0
3514,552.0,275.0
3515,554.0,287.0
3516,554.0,299.0
3517,554.0,305.0
3518,554.0,306.0
3519,554.0,306.0
3520,555.0,317.0
3521,487.0,160.0
3522,489.0,171.0
3523,497.0,195.0
3524,498.0,211.0
3525,498.0,217.0
3526,519.0,260.0
3527,572.0,325.0
3528,560.0,324.0
3529,559.0,320.0
3530,559.0,319.0
3531,532.0,308.0
3532,548.0,303.0
3533,550.0,298.0
3534,553.0,285.0
3535,553.0,279.0
3536,553.0,278.0
3537,551.0,269.0
3538,551.0,264.0
3539,551.0,257.0
3540,550.0,249.0
3541,547.0,239.0
3542,549.0,221.0
3543,546.0,210.0
3544,545.0,210.0
3545,545.0,210.0
3546,536.0,206.0
3547,535.0,202.0
3548,533.0,192.0
3549,533.0,186.0
3550,530.0,177.0
3551,530.0,177.0
3552,513.0,182.0
3553,493.0,182.0
3554,492.0,181.0
3555,486.0,172.0
3556,486.0,170.0
3557,486.0,170.0
3558,486.0,170.0
3559,481.0,158.0
3560,483.0,156.0
3561,483.0,156.0
3562,486.0,153.0
3563,487.0,153.0
3564,484.0,141.0
3565,483.0,142.0
3566,481.0,133.0
3567,481.0,133.0
3568,481.0,129.0
3569,480.0,125.0
3570,481.0,120.0
3571,482.0,118.0
3572,484.0,116.0
3573,484.0,115.0
3574,485.0,111.0
3575,486.0,110.0
3576,490.0,109.0
3577,491.0,107.0
3578,492.0,106.0
3579,492.0,92.0
3580,492.0,91.0
3581,493.0,88.0
3582,493.0,88.0
3583,493.0,88.0
3584,493.0,88.0
3585,493.0,88.0
3586,493.0,88.0
3587,495.0,85.0
3588,497.0,83.0
3589,497.0,79.0
3590,497.0,76.0
3591,500.0,70.0
3592,500.0,68.0
3593,501.0,64.0
3594,501.0,64.0
3595,505.0,61.0
3596,507.0,59.0
3597,507.0,59.0
3598,507.0,59.0
3599,507.0,59.0
3600,507.0,59.0
3601,507.0,59.0
3602,507.0,59.0
3603,507.0,59.0
3604,507.0,58.0
3605,511.0,58.0
3606,512.0,58.0
3607,512.0,58.0
3608,512.0,58.0
3609,512.0,58.0
3610,514.0,60.0
3611,518.0,64.0
3612,518.0,64.0
3613,518.0,64.0
3614,518.0,65.0
3615,518.0,65.0
3616,521.0,69.0
3617,523.0,73.0
3618,525.0,76.0
3619,525.0,76.0
3620,526.0,77.0
3621,528.0,79.0
3622,530.0,81.0
3623,534.0,83.0
3624,535.0,83.0
3625,536.0,84.0
3626,538.0,86.0
3627,538.0,87.0
3628,538.0,88.0
3629,538.0,89.0
3630,538.0,89.0
3631,538.0,90.0
3632,538.0,90.0
3633,538.0,90.0
3634,538.0,90.0
3635,538.0,92.0
3636,538.0,93.0
3637,538.0,94.0
3638,538.0,94.0
3639,538.0,94.0
3640,538.0,98.0
3641,538.0,100.0
3642,539.0,101.0
3643,539.0,101.0
3644,538.0,109.0
3645,538.0,113.0
3646,538.0,115.0
3647,538.0,117.0
3648,536.0,118.0
3649,532.0,122.0
3650,532.0,122.0
3651,531.0,123.0
3652,534.0,121.0
3653,534.0,121.0
3654,534.0,121.0
3655,534.0,121.0
3656,534.0,121.0
3657,534.0,121.0
3658,534.0,121.0
3659,534.0,121.0
3660,536.0,121.0
3661,536.0,121.0
3662,536.0,121.0
3663,536.0,121.0
3664,537.0,121.0
3665,537.0,121.0
3666,537.0,121.0
3667,537.0,121.0
3668,537.0,121.0
3669,537.0,121.0
3670,537.0,121.0
3671,537.0,121.0
3672,537.0,121.0
3673,537.0,121.0
3674,537.0,121.0
3675,537.0,121.0
3676,537.0,121.0
3677,536.0,121.0
3678,536.0,121.0
3679,536.0,121.0
3680,536.0,121.0
3681,536.0,121.0
3682,536.0,121.0
3683,536.0,121.0
3684,536.0,121.0
3685,536.0,121.0
3686,536.0,121.0
3687,536.0,121.0
3688,536.0,121.0
3689,536.0,121.0
3690,536.0,121.0
3691,536.0,121.0
3692,536.0,121.0
3693,536.0,121.0
3694,536.0,121.0
3695,536.0,121.0
3696,536.0,121.0
3697,536.0,121.0
3698,536.0,121.0
3699,536.0,121.0
3700,536.0,121.0
3701,536.0,121.0
3702,536.0,121.0
3703,536.0,121.0
3704,536.0,121.0
3705,536.0,121.0
3706,536.0,121.0
3707,536.0,121.0
3708,536.0,121.0
3709,536.0,121.0
3710,536.0,121.0
3711,536.0,121.0
3712,536.0,121.0
3713,536.0,121.0
3714,536.0,121.0
3715,536.0,121.0
3716,536.0,121.0
3717,536.0,121.0
3718,536.0,121.0
3719,536.0,121.0
3720,536.0,121.0
3721,536.0,118.0
3722,536.0,118.0
3723,536.0,118.0
3724,536.0,118.0
3725,536.0,118.0
3726,536.0,118.0
3727,536.0,118.0
3728,536.0,118.0
3729,536.0,118.0
3730,536.0,118.0
3731,536.0,118.0
3732,536.0,118.0
3733,536.0,118.0
3734,536.0,118.0
3735,536.0,118.0
3736,536.0,118.0
3737,536.0,118.0
3738,536.0,118.0
3739,536.0,118.0
3740,536.0,118.0
3741,536.0,118.0
3742,536.0,118.0
3743,536.0,118.0
3744,536.0,118.0
3745,536.0,118.0
3746,536.0,118.0
3747,536.0,119.0
3748,536.0,119.0
3749,536.0,120.0
3750,536.0,120.0
3751,536.0,120.0
3752,536.0,120.0
3753,536.0,120.0
3754,536.0,120.0
3755,536.0,120.0
3756,536.0,120.0
3757,536.0,120.0
3758,536.0,120.0
3759,536.0,119.0
3760,536.0,119.0
3761,536.0,119.0
3762,536.0,119.0
3763,536.0,119.0
3764,535.0,118.0
3765,531.0,103.0
3766,532.0,90.0
3767,533.0,85.0
3768,530.0,77.0
3769,528.0,73.0
3770,524.0,60.0
3771,522.0,65.0
3772,522.0,68.0
3773,523.0,72.0
3774,524.0,78.0
3775,524.0,84.0
3776,524.0,88.0
3777,524.0,97.0
3778,525.0,110.0
3779,526.0,110.0
3780,526.0,114.0
3781,526.0,114.0
3782,507.0,120.0
3783,472.0,134.0
3784,481.0,141.0
3785,484.0,141.0
3786,480.0,145.0
3787,478.0,146.0
3788,465.0,155.0
3789,449.0,169.0
3790,433.0,178.0
3791,425.0,183.0
3792,419.0,193.0
3793,407.0,200.0
3794,394.0,210.0
3795,378.0,221.0
3796,371.0,228.0
3797,368.0,233.0
3798,352.0,242.0
3799,349.0,248.0
3800,328.0,262.0
3801,321.0,268.0
3802,306.0,276.0
3803,301.0,280.0
3804,290.0,284.0
3805,278.0,296.0
3806,272.0,302.0
3807,263.0,313.0
3808,251.0,318.0
3809,244.0,324.0
3810,231.0,331.0
3811,224.0,335.0
3812,220.0,339.0
3813,209.0,345.0
3814,202.0,351.0
3815,197.0,356.0
3816,189.0,361.0
3817,168.0,361.0
3818,112.0,361.0
3819,109.0,361.0
3820,95.0,359.0
3821,87.0,359.0
3822,78.0,359.0
3823,73.0,360.0
3824,71.0,363.0
3825,72.0,367.0
3826,86.0,364.0
3827,96.0,360.0
3828,103.0,357.0
3829,114.0,356.0
3830,123.0,361.0
3831,138.0,362.0
3832,138.0,362.0
3833,138.0,362.0
3834,154.0,361.0
3835,162.0,361.0
3836,177.0,361.0
3837,185.0,360.0
3838,196.0,360.0
3839,197.0,360.0
3840,202.0,359.0
3841,207.0,358.0
3842,210.0,353.0
3843,210.0,350.0
3844,210.0,350.0
3845,209.0,348.0
3846,208.0,348.0
3847,208.0,348.0
3848,208.0,348.0
3849,208.0,347.0
3850,208.0,347.0
3851,208.0,346.0
3852,208.0,346.0
3853,208.0,345.0
3854,208.0,345.0
3855,208.0,343.0
3856,208.0,343.0
3857,209.0,341.0
3858,210.0,336.0
3859,211.0,322.0
3860,211.0,299.0
3861,211.0,296.0
3862,210.0,286.0
3863,210.0,281.0
3864,210.0,280.0
3865,210.0,277.0
3866,210.0,277.0
3867,210.0,259.0
3868,210.0,246.0
3869,210.0,241.0
3870,210.0,238.0
3871,210.0,235.0
3872,213.0,224.0
3873,213.0,224.0
3874,213.0,224.0
3875,213.0,224.0
3876,213.0,224.0
3877,213.0,221.0
3878,213.0,217.0
3879,213.0,215.0
3880,213.0,215.0
3881,213.0,212.0
3882,213.0,209.0
3883,213.0,209.0
3884,213.0,206.0
3885,213.0,204.0
3886,213.0,201.0
3887,213.0,197.0
3888,213.0,197.0
3889,213.0,197.0
3890,213.0,197.0
3891,214.0,192.0
3892,214.0,188.0
3893,214.0,188.0
3894,214.0,188.0
3895,216.0,184.0
3896,216.0,184.0
3897,216.0,184.0
3898,216.0,184.0
3899,216.0,184.0
3900,216.0,184.0
3901,219.0,181.0
3902,221.0,178.0
3903,222.0,175.0
3904,222.0,174.0
3905,222.0,174.0
3906,223.0,171.0
3907,223.0,171.0
3908,223.0,171.0
3909,223.0,170.0
3910,223.0,170.0
3911,222.0,169.0
3912,218.0,172.0
3913,218.0,172.0
3914,217.0,179.0
3915,217.0,182.0
3916,217.0,185.0
3917,217.0,188.0
3918,215.0,189.0
3919,215.0,189.0
3920,195.0,181.0
3921,188.0,179.0
3922,188.0,179.0
3923,188.0,179.0
3924,185.0,183.0
3925,184.0,184.0
3926,184.0,184.0
3927,184.0,184.0
3928,184.0,184.0
3929,184.0,184.0
3930,182.0,186.0
3931,182.0,186.0
3932,181.0,188.0
3933,181.0,188.0
3934,182.0,196.0
3935,182.0,196.0
3936,182.0,196.0
3937,183.0,196.0
3938,179.0,199.0
3939,177.0,200.0
3940,171.0,204.0
3941,171.0,204.0
3942,171.0,204.0
3943,171.0,204.0
3944,171.0,204.0
3945,171.0,204.0
3946,171.0,204.0
3947,171.0,204.0
3948,171.0,204.0
3949,170.0,206.0
3950,169.0,214.0
3951,169.0,218.0
3952,170.0,219.0
3953,172.0,223.0
3954,172.0,223.0
3955,172.0,223.0
3956,172.0,223.0
3957,172.0,223.0
3958,172.0,223.0
3959,172.0,223.0
3960,172.0,223.0
3961,172.0,223.0
3962,172.0,225.0
3963,172.0,225.0
3964,172.0,225.0
3965,172.0,225.0
3966,172.0,225.0
3967,172.0,225.0
3968,172.0,225.0
3969,172.0,225.0
3970,173.0,224.0
3971,173.0,224.0
3972,173.0,224.0
3973,173.0,224.0
3974,173.0,223.0
3975,173.0,223.0
3976,173.0,223.0
3977,171.0,220.0
3978,170.0,210.0
3979,176.0,200.0
3980,178.0,187.0
3981,178.0,185.0
3982,174.0,186.0
3983,175.0,182.0
3984,183.0,164.0
3985,185.0,161.0
3986,189.0,154.0
3987,192.0,146.0
3988,193.0,144.0
3989,193.0,132.0
3990,196.0,120.0
3991,198.0,113.0
3992,202.0,109.0
3993,206.0,102.0
3994,208.0,100.0
3995,210.0,97.0
3996,210.0,95.0
3997,211.0,94.0
3998,211.0,84.0
3999,213.0,80.0
4000,217.0,76.0
4001,217.0,76.0
4002,218.0,70.0
4003,216.0,63.0
4004,213.0,62.0
4005,205.0,62.0
4006,205.0,62.0
4007,202.0,64.0
4008,203.0,65.0
4009,206.0,62.0
4010,209.0,61.0
4011,209.0,61.0
4012,213.0,60.0
4013,215.0,58.0
4014,216.0,57.0
4015,216.0,57.0
4016,216.0,57.0
4017,218.0,57.0
4018,222.0,57.0
4019,223.0,57.0
4020,224.0,57.0
4021,224.0,57.0
4022,225.0,57.0
4023,225.0,57.0
4024,225.0,57.0
4025,225.0,57.0
4026,229.0,60.0
4027,229.0,60.0
4028,229.0,60.0
4029,227.0,61.0
4030,222.0,67.0
4031,220.0,77.0
4032,220.0,84.0
4033,218.0,91.0
4034,217.0,94.0
4035,225.0,102.0
4036,227.0,107.0
4037,227.0,107.0
4038,227.0,110.0
4039,227.0,110.0
4040,227.0,116.0
4041,228.0,120.0
4042,229.0,124.0
4043,229.0,127.0
4044,229.0,129.0
4045,231.0,133.0
4046,232.0,140.0
4047,234.0,145.0
4048,235.0,148.0
4049,236.0,152.0
4050,239.0,158.0
4051,241.0,163.0
4052,242.0,168.0
4053,242.0,169.0
4054,243.0,171.0
4055,244.0,175.0
4056,244.0,175.0
4057,244.0,179.0
4058,245.0,182.0
4059,246.0,188.0
4060,248.0,191.0
4061,248.0,193.0
4062,248.0,193.0
4063,250.0,196.0
4064,250.0,196.0
4065,251.0,201.0
4066,251.0,201.0
4067,253.0,206.0
4068,254.0,211.0
4069,255.0,216.0
4070,256.0,219.0
4071,257.0,223.0
4072,257.0,225.0
4073,263.0,249.0
4074,264.0,252.0
4075,264.0,252.0
4076,266.0,253.0
4077,269.0,257.0
4078,269.0,260.0
4079,272.0,265.0
4080,272.0,265.0
4081,272.0,265.0
4082,274.0,269.0
4083,275.0,271.0
4084,277.0,274.0
4085,279.0,275.0
4086,281.0,278.0
4087,284.0,283.0
4088,287.0,287.0
4089,289.0,289.0
4090,290.0,290.0
4091,295.0,283.0
4092,295.0,283.0
4093,295.0,283.0
4094,295.0,283.0
4095,295.0,283.0
4096,296.0,283.0
4097,300.0,283.0
4098,301.0,282.0
4099,302.0,282.0
4100,303.0,282.0
4101,307.0,286.0
4102,307.0,286.0
4103,307.0,286.0
4104,308.0,286.0
4105,310.0,286.0
4106,311.0,286.0
4107,315.0,285.0
4108,319.0,285.0
4109,320.0,285.0
4110,320.0,285.0
4111,320.0,286.0
4112,330.0,295.0
4113,391.0,319.0
4114,426.0,316.0
4115,395.0,299.0
4116,364.0,293.0
4117,367.0,284.0
4118,372.0,278.0
4119,372.0,262.0
4120,372.0,260.0
4121,372.0,243.0
4122,372.0,240.0
4123,374.0,236.0
4124,379.0,224.0
4125,381.0,222.0
4126,381.0,222.0
4127,382.0,217.0
4128,388.0,196.0
4129,393.0,187.0
4130,394.0,185.0
4131,395.0,176.0
4132,399.0,164.0
4133,402.0,154.0
4134,402.0,154.0
4135,403.0,148.0
4136,403.0,144.0
4137,403.0,144.0
4138,402.0,146.0
4139,401.0,148.0
4140,400.0,149.0
4141,400.0,149.0
4142,400.0,149.0
4143,400.0,149.0
4144,400.0,149.0
4145,399.0,151.0
4146,397.0,153.0
4147,398.0,162.0
4148,400.0,168.0
4149,401.0,177.0
4150,403.0,189.0
4151,403.0,195.0
4152,403.0,195.0
4153,403.0,195.0
4154,403.0,195.0
4155,402.0,185.0
4156,398.0,179.0
4157,393.0,176.0
4158,393.0,176.0
4159,391.0,171.0
4160,390.0,169.0
4161,390.0,169.0
4162,379.0,154.0
4163,377.0,152.0
4164,377.0,152.0
4165,376.0,149.0
4166,375.0,148.0
4167,371.0,142.0
4168,370.0,141.0
4169,370.0,141.0
4170,366.0,134.0
4171,365.0,133.0
4172,365.0,133.0
4173,365.0,133.0
4174,365.0,133.0
4175,365.0,133.0
4176,362.0,128.0
4177,358.0,121.0
4178,357.0,119.0
4179,357.0,112.0
4180,356.0,107.0
4181,356.0,98.0
4182,355.0,93.0
4183,353.0,89.0
4184,350.0,85.0
4185,350.0,84.0
4186,349.0,82.0
4187,349.0,82.0
4188,349.0,81.0
4189,349.0,81.0
4190,349.0,81.0
4191,349.0,81.0
4192,293.0,74.0
4193,291.0,74.0
4194,301.0,78.0
4195,307.0,97.0
4196,309.0,107.0
4197,310.0,107.0
4198,316.0,116.0
4199,316.0,118.0
4200,318.0,126.0
4201,319.0,128.0
4202,319.0,131.0
4203,322.0,134.0
4204,324.0,138.0
4205,326.0,142.0
4206,327.0,144.0
4207,329.0,150.0
4208,332.0,157.0
4209,333.0,163.0
4210,333.0,168.0
4211,333.0,172.0
4212,332.0,176.0
4213,332.0,180.0
4214,338.0,189.0
4215,341.0,193.0
4216,342.0,197.0
4217,344.0,203.0
4218,345.0,205.0
4219,345.0,208.0
4220,347.0,213.0
4221,350.0,219.0
4222,350.0,219.0
4223,348.0,221.0
4224,351.0,227.0
4225,351.0,230.0
4226,354.0,239.0
4227,356.0,248.0
4228,361.0,250.0
4229,365.0,258.0
4230,366.0,263.0
4231,368.0,267.0
4232,368.0,268.0
4233,369.0,273.0
4234,370.0,279.0
4235,367.0,281.0
4236,367.0,283.0
4237,370.0,286.0
4238,372.0,289.0
4239,374.0,292.0
4240,382.0,306.0
4241,382.0,311.0
4242,382.0,312.0
4243,367.0,315.0
4244,335.0,328.0
4245,317.0,337.0
4246,308.0,342.0
4247,293.0,350.0
4248,291.0,351.0
4249,271.0,361.0
4250,261.0,365.0
4251,254.0,369.0
4252,237.0,375.0
4253,215.0,384.0
4254,210.0,389.0
4255,210.0,392.0
4256,209.0,385.0
4257,206.0,374.0
4258,201.0,362.0
4259,196.0,354.0
4260,196.0,354.0
4261,196.0,354.0
4262,196.0,354.0
4263,199.0,351.0
4264,195.0,347.0
4265,190.0,342.0
4266,186.0,335.0
4267,184.0,343.0
4268,186.0,348.0
4269,184.0,344.0
4270,184.0,343.0
4271,184.0,343.0
4272,184.0,343.0
4273,185.0,343.0
4274,184.0,343.0
4275,185.0,344.0
4276,184.0,346.0
4277,182.0,350.0
4278,189.0,348.0
4279,189.0,348.0
4280,189.0,347.0
4281,180.0,352.0
4282,185.0,351.0
4283,187.0,349.0
4284,187.0,349.0
4285,187.0,349.0
4286,187.0,349.0
4287,187.0,349.0
4288,187.0,349.0
4289,188.0,349.0
4290,188.0,340.0
4291,188.0,340.0
4292,188.0,340.0
4293,185.0,332.0
4294,185.0,332.0
4295,185.0,329.0
4296,185.0,329.0
4297,185.0,329.0
4298,182.0,319.0
4299,178.0,309.0
4300,178.0,309.0
4301,178.0,309.0
4302,179.0,305.0
4303,179.0,305.0
4304,178.0,298.0
4305,177.0,296.0
4306,177.0,294.0
4307,178.0,291.0
4308,178.0,289.0
4309,178.0,286.0
4310,179.0,284.0
4311,179.0,278.0
4312,179.0,278.0
4313,179.0,278.0
4314,179.0,278.0
4315,179.0,278.0
4316,179.0,278.0
4317,179.0,278.0
4318,179.0,278.0
4319,179.0,278.0
4320,179.0,277.0
4321,178.0,278.0
4322,177.0,285.0
4323,178.0,284.0
4324,178.0,276.0
4325,178.0,276.0
4326,178.0,276.0
4327,178.0,273.0
4328,177.0,261.0
4329,176.0,253.0
4330,174.0,248.0
4331,174.0,248.0
4332,175.0,251.0
4333,175.0,251.0
4334,175.0,251.0
4335,175.0,251.0
4336,175.0,260.0
4337,175.0,260.0
4338,175.0,259.0
4339,175.0,259.0
4340,176.0,256.0
4341,176.0,256.0
4342,175.0,255.0
4343,175.0,255.0
4344,175.0,255.0
4345,175.0,255.0
4346,174.0,257.0
4347,174.0,257.0
4348,174.0,257.0
4349,174.0,258.0
4350,174.0,258.0
4351,174.0,258.0
4352,175.0,258.0
4353,175.0,255.0
4354,175.0,254.0
4355,175.0,249.0
4356,175.0,245.0
4357,175.0,243.0
4358,176.0,237.0
4359,177.0,230.0
4360,177.0,230.0
4361,177.0,230.0
4362,177.0,227.0
4363,174.0,211.0
4364,174.0,198.0
4365,176.0,188.0
4366,178.0,185.0
4367,178.0,185.0
4368,179.0,182.0
4369,179.0,182.0
4370,180.0,181.0
4371,180.0,168.0
4372,182.0,158.0
4373,183.0,157.0
4374,183.0,157.0
4375,183.0,154.0
4376,183.0,154.0
4377,148.0,163.0
4378,58.0,189.0
4379,47.0,209.0
4380,48.0,234.0
4381,63.0,254.0
4382,66.0,266.0
4383,64.0,281.0
4384,63.0,296.0
4385,62.0,311.0
4386,64.0,318.0
4387,62.0,338.0
4388,68.0,361.0
4389,77.0,368.0
4390,79.0,367.0
4391,84.0,362.0
4392,84.0,362.0
4393,92.0,358.0
4394,94.0,350.0
4395,94.0,342.0
4396,98.0,335.0
4397,103.0,322.0
4398,104.0,318.0
4399,106.0,316.0
4400,111.0,297.0
4401,123.0,288.0
4402,127.0,271.0
4403,123.0,256.0
4404,119.0,251.0
4405,117.0,243.0
4406,120.0,219.0
4407,125.0,193.0
4408,114.0,181.0
4409,112.0,174.0
4410,112.0,174.0
4411,111.0,164.0
4412,114.0,154.0
4413,115.0,134.0
4414,115.0,131.0
4415,117.0,107.0
4416,118.0,103.0
4417,121.0,90.0
4418,122.0,84.0
4419,122.0,84.0
4420,120.0,85.0
4421,121.0,94.0
4422,120.0,101.0
4423,119.0,111.0
4424,118.0,119.0
4425,118.0,124.0
4426,117.0,129.0
4427,116.0,142.0
4428,116.0,142.0
4429,114.0,152.0
4430,114.0,155.0
4431,114.0,160.0
4432,114.0,165.0
4433,114.0,174.0
4434,114.0,174.0
4435,114.0,182.0
4436,111.0,195.0
4437,111.0,198.0
4438,111.0,201.0
4439,113.0,207.0
4440,113.0,215.0
4441,112.0,224.0
4442,112.0,231.0
4443,112.0,236.0
4444,111.0,245.0
4445,112.0,249.0
4446,114.0,254.0
4447,116.0,256.0
4448,122.0,262.0
4449,125.0,267.0
4450,126.0,275.0
4451,126.0,281.0
4452,125.0,296.0
4453,125.0,296.0
4454,125.0,296.0
4455,127.0,305.0
4456,127.0,314.0
4457,130.0,304.0
4458,130.0,304.0
4459,130.0,304.0
4460,134.0,317.0
4461,135.0,330.0
4462,135.0,330.0
4463,133.0,333.0
4464,137.0,333.0
4465,138.0,339.0
4466,138.0,339.0
4467,135.0,340.0
4468,135.0,348.0
4469,136.0,348.0
4470,137.0,348.0
4471,137.0,351.0
4472,141.0,358.0
4473,141.0,358.0
4474,142.0,363.0
4475,141.0,362.0
4476,140.0,363.0
4477,140.0,365.0
4478,144.0,362.0
4479,143.0,352.0
4480,143.0,351.0
4481,137.0,336.0
4482,136.0,328.0
4483,137.0,320.0
4484,138.0,312.0
4485,139.0,301.0
4486,136.0,290.0
4487,137.0,289.0
4488,230.0,268.0
4489,346.0,234.0
4490,460.0,207.0
4491,511.0,246.0
4492,539.0,275.0
4493,539.0,275.0
4494,564.0,299.0
4495,585.0,325.0
4496,603.0,347.0
4497,605.0,365.0
4498,598.0,357.0
4499,597.0,356.0
4500,597.0,356.0
4501,569.0,325.0
4502,546.0,295.0
4503,534.0,283.0
